datetime,south%,west%,north%,southcampus%
2025-02-17 00:11:19,35,14,5,10
2025-02-17 00:16:22,35,14,5,10
2025-02-17 00:21:25,35,14,5,10
2025-02-17 00:26:27,35,14,5,10
2025-02-17 00:31:30,35,14,5,10
2025-02-17 00:36:33,35,14,5,10
2025-02-17 00:41:35,35,14,5,10
2025-02-17 00:46:38,35,14,5,10
2025-02-17 00:51:41,35,14,5,10
2025-02-17 00:56:43,35,14,5,10
2025-02-17 01:01:46,0,0,5,0
2025-02-17 01:06:49,31,12,5,0
2025-02-17 01:11:51,31,12,5,0
2025-02-17 01:16:54,31,12,5,0
2025-02-17 01:21:57,31,12,5,0
2025-02-17 01:26:59,31,12,5,0
2025-02-17 01:32:03,31,12,5,0
2025-02-17 01:37:05,31,12,5,0
2025-02-17 01:42:08,31,12,5,0
2025-02-17 01:47:11,31,12,5,0
2025-02-17 01:52:14,31,12,5,0
2025-02-17 01:57:17,31,12,5,0
2025-02-17 02:02:19,31,12,5,0
2025-02-17 02:13:24,31,12,5,0
2025-02-17 02:18:27,31,12,5,0
2025-02-17 02:23:30,31,12,5,0
2025-02-17 02:28:32,31,12,5,0
2025-02-17 02:33:35,31,12,5,0
2025-02-17 02:38:38,31,12,5,0
2025-02-17 02:43:40,31,12,5,0
2025-02-17 02:48:43,31,12,5,0
2025-02-17 02:53:46,31,12,5,0
2025-02-17 02:58:48,31,12,5,0
2025-02-17 03:03:51,31,12,5,0
2025-02-17 03:08:54,31,12,5,0
2025-02-17 03:13:57,31,12,5,0
2025-02-17 03:19:00,31,12,5,0
2025-02-17 03:24:03,31,12,5,0
2025-02-17 03:29:05,31,12,5,0
2025-02-17 03:34:08,31,12,5,0
2025-02-17 03:39:11,31,12,5,0
2025-02-17 03:44:14,31,12,5,0
2025-02-17 03:49:17,31,12,5,0
2025-02-17 03:54:19,31,12,5,0
2025-02-17 03:59:22,31,12,5,0
2025-02-17 04:04:25,31,12,5,0
2025-02-17 04:09:27,31,12,5,0
2025-02-17 04:14:30,31,12,5,0
2025-02-17 04:19:33,31,12,5,0
2025-02-17 04:24:35,31,12,5,0
2025-02-17 04:29:38,31,12,5,0
2025-02-17 04:34:41,32,12,5,0
2025-02-17 04:39:43,32,12,5,0
2025-02-17 04:44:46,32,12,5,0
2025-02-17 04:49:49,31,12,5,0
2025-02-17 04:54:52,32,12,5,0
2025-02-17 04:59:55,32,12,5,0
2025-02-17 05:04:58,32,12,5,0
2025-02-17 05:10:00,32,12,5,0
2025-02-17 05:15:03,32,12,5,0
2025-02-17 05:20:06,32,12,5,0
2025-02-17 05:25:08,32,12,5,0
2025-02-17 05:30:11,32,12,5,0
2025-02-17 05:35:14,32,12,5,0
2025-02-17 05:40:17,32,12,5,0
2025-02-17 05:45:20,32,12,5,0
2025-02-17 05:50:22,33,12,5,0
2025-02-17 05:55:25,33,12,5,0
2025-02-17 06:06:30,33,13,5,0
2025-02-17 06:11:33,33,13,5,0
2025-02-17 06:16:35,34,13,6,0
2025-02-17 06:21:38,34,13,6,0
2025-02-17 06:26:41,34,13,6,0
2025-02-17 06:31:43,34,13,6,0
2025-02-17 06:36:46,35,13,6,0
2025-02-17 06:41:49,36,13,7,0
2025-02-17 06:46:52,36,13,7,0
2025-02-17 06:51:55,37,14,7,0
2025-02-17 06:56:58,37,15,8,0
2025-02-17 07:02:00,38,16,10,0
2025-02-17 07:07:03,39,17,10,0
2025-02-17 07:12:06,40,18,11,0
2025-02-17 07:17:08,41,21,14,0
2025-02-17 07:22:11,42,22,15,0
2025-02-17 07:27:14,44,23,17,0
2025-02-17 07:32:17,45,25,18,0
2025-02-17 07:37:20,46,27,21,0
2025-02-17 07:42:22,48,28,23,0
2025-02-17 07:47:25,49,30,25,0
2025-02-17 07:52:28,50,32,27,0
2025-02-17 07:57:30,55,36,31,1
2025-02-17 08:02:33,57,38,33,1
2025-02-17 08:07:36,58,40,35,1
2025-02-17 08:12:38,61,42,38,1
2025-02-17 08:17:41,65,48,43,1
2025-02-17 08:22:43,67,51,46,2
2025-02-17 08:33:49,72,61,55,3
2025-02-17 08:38:52,74,64,58,3
2025-02-17 08:43:55,75,66,61,3
2025-02-17 08:55:00,79,73,70,3
2025-02-17 09:00:02,82,75,71,4
2025-02-17 09:05:05,84,79,75,5
2025-02-17 09:10:08,85,79,76,5
2025-02-17 09:15:10,86,80,77,5
2025-02-17 09:20:14,86,81,78,6
2025-02-17 09:25:16,87,83,79,6
2025-02-17 09:30:19,87,84,80,6
2025-02-17 09:35:22,87,84,80,7
2025-02-17 09:40:24,88,84,81,7
2025-02-17 09:45:27,89,85,82,8
2025-02-17 09:50:30,90,86,84,9
2025-02-17 09:55:32,91,87,84,9
2025-02-17 10:00:35,92,88,85,10
2025-02-17 10:05:38,93,89,87,12
2025-02-17 10:16:43,94,89,88,13
2025-02-17 10:21:46,96,90,90,14
2025-02-17 10:26:48,96,89,90,14
2025-02-17 10:31:51,95,88,88,14
2025-02-17 10:36:54,95,88,87,14
2025-02-17 10:41:56,96,88,87,14
2025-02-17 10:46:59,96,87,87,14
2025-02-17 10:52:02,96,87,87,15
2025-02-17 10:57:04,96,88,87,15
2025-02-17 11:02:07,97,88,87,15
2025-02-17 11:13:12,100,89,88,17
2025-02-17 11:18:15,100,89,88,17
2025-02-17 11:23:18,100,89,89,18
2025-02-17 11:28:21,100,90,89,19
2025-02-17 11:33:23,100,90,89,20
2025-02-17 11:38:26,100,91,89,21
2025-02-17 11:43:29,100,91,90,21
2025-02-17 11:48:32,100,91,90,21
2025-02-17 11:53:35,100,92,90,21
2025-02-17 11:58:37,100,92,89,22
2025-02-17 12:03:40,100,92,86,22
2025-02-17 12:14:45,97,92,85,22
2025-02-17 12:19:48,97,93,85,22
2025-02-17 12:24:50,97,93,85,22
2025-02-17 12:29:53,97,93,86,22
2025-02-17 12:34:55,97,93,86,22
2025-02-17 12:40:00,97,93,86,22
2025-02-17 12:45:02,97,94,87,22
2025-02-17 12:50:05,100,95,88,23
2025-02-17 12:55:08,100,95,89,23
2025-02-17 13:06:13,100,96,90,24
2025-02-17 13:11:16,100,97,91,24
2025-02-17 13:16:19,100,100,91,24
2025-02-17 13:21:21,100,97,92,24
2025-02-17 13:26:24,100,97,90,24
2025-02-17 13:31:27,97,95,89,24
2025-02-17 13:36:30,96,93,88,24
2025-02-17 13:41:33,95,92,87,24
2025-02-17 13:46:35,95,91,87,23
2025-02-17 13:51:38,95,90,87,23
2025-02-17 13:56:41,95,91,87,23
2025-02-17 14:01:43,95,90,86,23
2025-02-17 14:06:46,95,90,86,23
2025-02-17 14:11:49,95,89,86,23
2025-02-17 14:16:51,95,89,86,23
2025-02-17 14:21:54,95,89,86,23
2025-02-17 14:26:57,95,89,86,23
2025-02-17 14:31:59,95,89,87,23
2025-02-17 14:37:02,95,88,87,23
2025-02-17 14:42:05,95,89,86,23
2025-02-17 14:47:07,95,90,86,23
2025-02-17 14:52:10,95,91,85,23
2025-02-17 14:57:13,94,87,82,23
2025-02-17 15:02:16,92,84,80,23
2025-02-17 15:07:18,91,83,77,23
2025-02-17 15:12:21,90,82,74,23
2025-02-17 15:17:24,90,82,73,23
2025-02-17 15:22:27,89,81,73,22
2025-02-17 15:27:30,89,81,73,22
2025-02-17 15:32:32,90,80,73,22
2025-02-17 15:37:35,90,80,73,22
2025-02-17 15:42:38,89,79,73,22
2025-02-17 15:47:40,89,80,72,22
2025-02-17 15:52:43,89,80,72,22
2025-02-17 15:57:46,88,80,72,22
2025-02-17 16:02:48,88,80,72,22
2025-02-17 16:07:51,88,79,72,22
2025-02-17 16:12:54,88,79,72,22
2025-02-17 16:17:57,88,77,71,22
2025-02-17 16:22:59,87,76,71,22
2025-02-17 16:28:02,86,75,69,22
2025-02-17 16:33:05,84,72,66,22
2025-02-17 16:38:07,83,71,65,22
2025-02-17 16:43:10,82,70,64,22
2025-02-17 16:48:13,81,69,64,22
2025-02-17 16:53:16,80,68,62,21
2025-02-17 16:58:19,80,67,62,21
2025-02-17 17:03:22,79,66,61,21
2025-02-17 17:08:25,78,65,60,21
2025-02-17 17:13:27,76,64,57,21
2025-02-17 17:18:30,75,63,57,21
2025-02-17 17:23:33,74,63,56,21
2025-02-17 17:28:35,74,63,56,21
2025-02-17 17:33:38,73,62,56,21
2025-02-17 17:38:41,73,62,56,21
2025-02-17 17:43:43,72,62,56,21
2025-02-17 17:48:46,73,62,55,21
2025-02-17 17:53:49,72,60,54,21
2025-02-17 17:58:51,72,58,52,21
2025-02-17 18:03:54,71,57,50,21
2025-02-17 18:08:57,70,55,49,21
2025-02-17 18:13:59,68,53,47,21
2025-02-17 18:19:02,67,51,47,21
2025-02-17 18:24:05,67,50,46,21
2025-02-17 18:29:08,66,49,45,22
2025-02-17 18:34:10,66,48,45,22
2025-02-17 18:39:13,66,48,44,22
2025-02-17 18:44:17,66,47,44,22
2025-02-17 18:49:19,64,46,43,23
2025-02-17 18:54:22,64,45,42,23
2025-02-17 18:59:25,63,45,41,23
2025-02-17 19:04:27,63,44,41,23
2025-02-17 19:09:30,61,44,40,23
2025-02-17 19:14:33,61,43,40,23
2025-02-17 19:19:36,60,42,39,23
2025-02-17 19:24:38,59,42,38,24
2025-02-17 19:29:41,56,39,35,24
2025-02-17 19:34:44,56,38,34,24
2025-02-17 19:39:46,56,37,33,24
2025-02-17 19:44:49,55,37,32,24
2025-02-17 19:49:52,54,37,31,24
2025-02-17 19:54:54,54,36,30,24
2025-02-17 19:59:57,54,35,30,25
2025-02-17 20:05:00,53,34,29,25
2025-02-17 20:10:02,53,33,28,25
2025-02-17 20:15:05,53,32,28,25
2025-02-17 20:20:08,52,32,27,25
2025-02-17 20:25:11,52,30,26,25
2025-02-17 20:30:14,52,30,26,25
2025-02-17 20:35:17,52,30,25,25
2025-02-17 20:40:20,51,29,25,25
2025-02-17 20:45:22,50,27,22,25
2025-02-17 20:50:25,49,27,21,25
2025-02-17 20:55:28,48,27,19,25
2025-02-17 21:00:31,48,26,17,25
2025-02-17 21:05:33,45,24,14,25
2025-02-17 21:10:36,45,24,13,25
2025-02-17 21:15:39,45,24,13,25
2025-02-17 21:26:44,44,23,12,26
2025-02-17 21:31:47,43,23,12,26
2025-02-17 21:41:54,41,22,11,25
2025-02-17 21:46:57,41,22,10,25
2025-02-17 21:51:59,40,22,10,25
2025-02-17 21:57:02,40,22,10,25
2025-02-17 22:02:05,40,21,10,25
2025-02-17 22:07:07,40,21,10,25
2025-02-17 22:12:11,40,21,10,25
2025-02-17 22:17:14,40,21,9,25
2025-02-17 22:22:17,39,21,9,25
2025-02-17 22:27:19,40,21,9,25
2025-02-17 22:32:22,40,20,9,25
2025-02-17 22:37:25,40,20,8,25
2025-02-17 22:42:28,39,20,8,25
2025-02-17 22:47:30,39,20,8,25
2025-02-17 22:52:33,39,20,8,25
2025-02-17 22:57:36,39,19,8,25
2025-02-17 23:02:38,39,19,8,25
2025-02-17 23:07:41,38,20,8,25
2025-02-17 23:12:44,38,20,8,25
2025-02-17 23:17:46,38,20,8,25
2025-02-17 23:22:49,37,20,8,25
2025-02-17 23:27:52,38,20,8,25
2025-02-17 23:32:55,38,20,8,25
2025-02-17 23:37:57,38,20,8,25
2025-02-17 23:49:03,38,20,8,25
2025-02-17 23:54:06,37,20,7,25
2025-02-17 23:59:11,37,20,7,25
2025-02-18 00:04:14,37,20,7,25
2025-02-18 00:09:17,37,20,7,25
2025-02-18 00:14:19,37,19,8,25
2025-02-18 00:19:22,37,19,8,25
2025-02-18 00:24:25,37,19,8,25
2025-02-18 00:29:27,37,19,8,25
2025-02-18 00:34:30,37,19,8,25
2025-02-18 00:39:33,37,19,8,25
2025-02-18 00:44:35,37,19,8,25
2025-02-18 00:49:38,37,19,7,25
2025-02-18 00:54:41,37,18,7,25
2025-02-18 00:59:43,37,18,7,25
2025-02-18 01:04:46,0,0,5,0
2025-02-18 01:09:49,31,12,5,0
2025-02-18 01:14:51,31,12,5,0
2025-02-18 01:19:54,31,12,5,0
2025-02-18 01:24:57,31,12,5,0
2025-02-18 01:29:59,31,12,5,0
2025-02-18 01:35:03,31,12,5,0
2025-02-18 01:40:05,31,12,5,0
2025-02-18 01:45:08,31,12,5,0
2025-02-18 01:50:11,31,12,5,0
2025-02-18 01:55:14,31,12,5,0
2025-02-18 02:00:17,31,12,5,0
2025-02-18 02:05:20,31,12,5,0
2025-02-18 02:10:22,31,12,5,0
2025-02-18 02:15:25,31,12,5,0
2025-02-18 02:20:28,31,12,5,0
2025-02-18 02:25:30,31,13,5,0
2025-02-18 02:30:33,31,13,5,0
2025-02-18 02:35:36,31,13,5,0
2025-02-18 02:40:38,31,13,5,0
2025-02-18 02:45:41,31,12,5,0
2025-02-18 02:50:44,31,12,5,0
2025-02-18 02:55:47,31,12,5,0
2025-02-18 03:00:49,31,12,5,0
2025-02-18 03:05:52,31,13,5,0
2025-02-18 03:10:55,31,13,5,0
2025-02-18 03:15:57,31,13,5,0
2025-02-18 03:21:01,31,13,5,0
2025-02-18 03:26:03,31,13,5,0
2025-02-18 03:31:06,31,12,5,0
2025-02-18 03:42:11,30,12,5,0
2025-02-18 03:47:14,30,12,5,0
2025-02-18 03:52:17,30,12,5,0
2025-02-18 04:03:22,30,12,5,0
2025-02-18 04:08:25,30,12,5,0
2025-02-18 04:13:28,30,12,5,0
2025-02-18 04:18:30,30,12,5,0
2025-02-18 04:23:33,30,12,5,0
2025-02-18 04:28:36,30,12,5,0
2025-02-18 04:33:38,31,12,5,0
2025-02-18 04:38:41,31,12,5,0
2025-02-18 04:43:44,31,12,5,0
2025-02-18 04:48:46,31,12,5,0
2025-02-18 04:53:49,31,13,5,0
2025-02-18 04:58:52,31,13,5,0
2025-02-18 05:03:55,31,13,5,0
2025-02-18 05:08:58,31,13,5,0
2025-02-18 05:14:01,31,13,5,0
2025-02-18 05:19:03,31,13,5,0
2025-02-18 05:24:06,31,13,5,0
2025-02-18 05:29:09,31,13,5,0
2025-02-18 05:34:11,31,13,5,0
2025-02-18 05:39:15,31,13,5,0
2025-02-18 05:44:17,31,13,5,0
2025-02-18 05:49:20,31,13,5,0
2025-02-18 05:54:23,31,13,5,0
2025-02-18 05:59:25,32,13,5,0
2025-02-18 06:04:28,32,13,5,0
2025-02-18 06:09:31,32,14,6,0
2025-02-18 06:14:33,32,14,6,0
2025-02-18 06:19:36,33,14,6,0
2025-02-18 06:24:39,33,14,6,0
2025-02-18 06:29:42,33,15,6,0
2025-02-18 06:34:44,34,15,6,0
2025-02-18 06:39:47,34,15,7,0
2025-02-18 06:44:50,35,15,7,0
2025-02-18 06:49:53,36,16,8,0
2025-02-18 06:54:55,36,16,8,0
2025-02-18 06:59:58,37,17,9,0
2025-02-18 07:05:01,38,18,10,0
2025-02-18 07:10:03,40,20,12,0
2025-02-18 07:21:08,44,26,16,0
2025-02-18 07:26:11,45,28,19,0
2025-02-18 07:31:14,47,29,20,0
2025-02-18 07:36:17,48,31,22,0
2025-02-18 07:41:20,51,33,24,1
2025-02-18 07:46:22,53,34,27,1
2025-02-18 07:51:25,54,35,29,1
2025-02-18 07:56:28,56,36,31,1
2025-02-18 08:01:30,60,42,36,1
2025-02-18 08:06:33,62,46,39,2
2025-02-18 08:11:36,64,48,41,2
2025-02-18 08:16:38,67,52,44,2
2025-02-18 08:21:41,71,59,49,3
2025-02-18 08:26:44,73,62,53,3
2025-02-18 08:31:47,75,65,56,3
2025-02-18 08:36:50,77,69,59,4
2025-02-18 08:41:52,82,75,64,5
2025-02-18 08:47:00,83,78,68,5
2025-02-18 08:52:02,86,81,71,5
2025-02-18 08:57:05,90,85,76,5
2025-02-18 09:02:08,91,87,78,5
2025-02-18 09:07:10,93,88,80,5
2025-02-18 09:12:14,94,89,83,5
2025-02-18 09:17:16,95,90,85,6
2025-02-18 09:22:19,96,91,86,6
2025-02-18 09:27:22,97,92,88,6
2025-02-18 09:32:24,97,93,89,7
2025-02-18 09:37:27,100,94,91,7
2025-02-18 09:42:30,100,95,91,7
2025-02-18 09:47:32,100,96,91,8
2025-02-18 09:52:35,100,97,92,10
2025-02-18 09:57:38,100,100,93,12
2025-02-18 10:02:40,100,100,93,13
2025-02-18 10:07:43,100,100,93,14
2025-02-18 10:12:46,100,100,94,15
2025-02-18 10:17:48,100,100,95,17
2025-02-18 10:27:56,100,100,96,19
2025-02-18 10:32:59,100,100,95,19
2025-02-18 10:38:01,100,100,95,20
2025-02-18 10:43:04,100,100,95,20
2025-02-18 10:48:07,100,100,95,21
2025-02-18 10:53:09,100,100,95,21
2025-02-18 10:58:12,100,100,95,22
2025-02-18 11:03:15,100,100,96,22
2025-02-18 11:08:18,100,100,96,23
2025-02-18 11:13:21,100,100,96,23
2025-02-18 11:18:23,100,100,96,24
2025-02-18 11:23:26,100,100,96,25
2025-02-18 11:28:29,100,100,97,26
2025-02-18 11:33:31,100,100,100,28
2025-02-18 11:38:34,100,100,100,28
2025-02-18 11:43:37,100,100,100,29
2025-02-18 11:48:39,100,100,100,30
2025-02-18 11:53:42,100,100,100,31
2025-02-18 11:58:45,100,100,100,32
2025-02-18 12:03:47,100,100,97,32
2025-02-18 12:08:51,100,100,97,32
2025-02-18 12:13:53,100,100,96,32
2025-02-18 12:18:56,100,100,96,32
2025-02-18 12:23:59,100,100,96,33
2025-02-18 12:29:01,100,100,97,33
2025-02-18 12:34:04,100,100,97,33
2025-02-18 12:39:07,100,100,97,33
2025-02-18 12:44:10,100,100,100,34
2025-02-18 12:49:12,100,100,100,34
2025-02-18 12:54:15,100,100,100,34
2025-02-18 12:59:18,100,100,100,35
2025-02-18 13:04:21,100,100,100,35
2025-02-18 13:09:23,100,100,100,36
2025-02-18 13:14:26,100,100,100,37
2025-02-18 13:19:29,100,100,100,37
2025-02-18 13:24:31,100,100,100,37
2025-02-18 13:29:34,100,97,97,37
2025-02-18 13:34:37,100,96,96,37
2025-02-18 13:39:39,100,96,95,37
2025-02-18 13:44:42,100,96,94,37
2025-02-18 13:49:45,100,95,94,37
2025-02-18 13:54:48,100,95,94,36
2025-02-18 13:59:51,100,95,94,36
2025-02-18 14:04:53,100,95,94,37
2025-02-18 14:09:56,100,96,94,36
2025-02-18 14:14:59,100,96,94,36
2025-02-18 14:20:01,100,95,95,36
2025-02-18 14:25:04,100,96,95,36
2025-02-18 14:30:07,100,96,96,36
2025-02-18 14:35:09,100,96,96,36
2025-02-18 14:40:12,100,96,97,36
2025-02-18 14:45:15,100,96,96,36
2025-02-18 14:50:18,100,96,97,36
2025-02-18 14:55:21,100,95,97,36
2025-02-18 15:00:23,100,92,95,36
2025-02-18 15:05:26,100,88,92,36
2025-02-18 15:10:29,100,88,91,36
2025-02-18 15:15:31,97,87,91,36
2025-02-18 15:20:34,96,87,90,35
2025-02-18 15:25:37,95,87,90,35
2025-02-18 15:30:41,94,86,90,35
2025-02-18 15:35:43,94,86,90,35
2025-02-18 15:40:46,94,86,89,34
2025-02-18 15:45:49,94,85,89,34
2025-02-18 15:56:54,94,84,88,34
2025-02-18 16:01:57,94,84,87,33
2025-02-18 16:06:59,94,84,86,33
2025-02-18 16:12:03,94,84,85,33
2025-02-18 16:17:05,92,82,82,33
2025-02-18 16:22:08,91,82,80,33
2025-02-18 16:27:11,90,80,78,33
2025-02-18 16:32:14,88,77,76,33
2025-02-18 16:37:17,85,73,73,33
2025-02-18 16:42:20,84,73,73,32
2025-02-18 16:47:23,84,72,72,32
2025-02-18 16:52:25,83,71,71,32
2025-02-18 16:57:28,82,71,71,32
2025-02-18 17:02:31,81,70,70,32
2025-02-18 17:07:34,80,69,70,33
2025-02-18 17:12:37,77,68,68,33
2025-02-18 17:17:39,75,68,68,32
2025-02-18 17:22:42,74,67,67,32
2025-02-18 17:27:45,74,67,67,32
2025-02-18 17:32:48,73,66,68,32
2025-02-18 17:37:51,70,65,68,32
2025-02-18 17:42:54,70,65,69,32
2025-02-18 17:53:59,69,63,70,32
2025-02-18 17:59:02,68,61,69,32
2025-02-18 18:04:04,67,59,68,32
2025-02-18 18:09:07,65,57,66,32
2025-02-18 18:14:09,64,56,65,32
2025-02-18 18:19:13,64,56,64,32
2025-02-18 18:24:16,64,55,63,32
2025-02-18 18:29:19,62,54,62,32
2025-02-18 18:34:21,61,52,61,32
2025-02-18 18:39:24,61,51,61,32
2025-02-18 18:44:27,61,50,61,32
2025-02-18 18:49:30,59,49,60,33
2025-02-18 18:54:33,58,48,59,33
2025-02-18 18:59:36,57,47,58,33
2025-02-18 19:04:38,56,47,58,33
2025-02-18 19:09:41,55,46,56,34
2025-02-18 19:14:44,54,45,55,34
2025-02-18 19:19:46,53,45,55,34
2025-02-18 19:24:50,52,44,54,34
2025-02-18 19:29:52,51,43,51,34
2025-02-18 19:34:55,51,42,49,34
2025-02-18 19:39:58,50,41,47,34
2025-02-18 19:45:00,50,41,46,34
2025-02-18 19:50:04,49,40,44,34
2025-02-18 19:55:07,49,40,44,34
2025-02-18 20:00:10,48,39,43,35
2025-02-18 20:05:12,48,38,41,35
2025-02-18 20:10:15,48,37,40,36
2025-02-18 20:15:18,47,37,38,36
2025-02-18 20:20:22,46,36,37,36
2025-02-18 20:25:24,46,35,35,36
2025-02-18 20:30:27,45,34,34,36
2025-02-18 20:35:30,45,33,32,36
2025-02-18 20:40:33,44,32,32,36
2025-02-18 20:45:36,43,30,28,36
2025-02-18 20:50:39,41,29,25,36
2025-02-18 20:55:42,41,27,23,36
2025-02-18 21:00:45,40,27,21,36
2025-02-18 21:05:47,39,25,18,36
2025-02-18 21:10:50,39,25,17,37
2025-02-18 21:15:53,38,25,17,37
2025-02-18 21:20:56,37,24,16,37
2025-02-18 21:25:59,37,23,16,37
2025-02-18 21:31:02,36,23,15,37
2025-02-18 21:36:05,36,23,15,37
2025-02-18 21:41:08,35,22,13,37
2025-02-18 21:46:11,35,22,13,37
2025-02-18 21:57:17,35,22,12,37
2025-02-18 22:02:20,35,22,12,37
2025-02-18 22:07:23,35,22,12,37
2025-02-18 22:12:25,35,22,12,37
2025-02-18 22:17:28,35,21,12,37
2025-02-18 22:22:31,35,21,12,37
2025-02-18 22:27:34,35,21,12,37
2025-02-18 22:32:37,35,21,12,37
2025-02-18 22:37:40,34,21,11,37
2025-02-18 22:48:45,34,21,11,37
2025-02-18 22:53:48,34,20,11,37
2025-02-18 22:58:51,34,20,11,37
2025-02-18 23:03:53,34,20,11,37
2025-02-18 23:14:59,34,20,10,37
2025-02-18 23:20:01,34,20,10,37
2025-02-18 23:25:04,34,20,10,37
2025-02-18 23:30:08,34,20,10,37
2025-02-18 23:35:10,34,20,10,37
2025-02-18 23:40:13,34,20,10,37
2025-02-18 23:45:16,33,20,10,37
2025-02-18 23:50:19,33,20,10,37
2025-02-18 23:55:22,33,20,10,37
2025-02-19 00:00:28,34,19,10,37
2025-02-19 00:05:31,34,19,10,37
2025-02-19 00:10:34,34,19,10,37
2025-02-19 00:15:37,34,19,10,37
2025-02-19 00:20:39,33,19,9,37
2025-02-19 00:25:42,33,19,9,37
2025-02-19 00:30:45,33,19,9,37
2025-02-19 00:35:48,33,19,9,37
2025-02-19 00:40:51,33,19,9,37
2025-02-19 00:51:56,33,19,9,37
2025-02-19 00:57:00,33,19,9,37
2025-02-19 01:02:03,0,0,5,0
2025-02-19 01:07:05,31,12,5,0
2025-02-19 01:12:08,31,12,5,0
2025-02-19 01:17:11,31,12,5,0
2025-02-19 01:22:15,31,12,5,0
2025-02-19 01:27:18,31,12,5,0
2025-02-19 01:32:21,31,12,5,0
2025-02-19 01:37:24,31,12,5,0
2025-02-19 01:42:26,31,12,5,0
2025-02-19 01:47:29,31,12,5,0
2025-02-19 01:52:32,31,12,5,0
2025-02-19 01:57:35,31,12,5,0
2025-02-19 02:02:38,31,12,5,0
2025-02-19 02:07:41,31,12,5,0
2025-02-19 02:18:46,31,12,5,0
2025-02-19 02:23:48,31,12,5,0
2025-02-19 02:34:54,31,12,5,0
2025-02-19 02:39:56,31,12,5,0
2025-02-19 02:44:59,31,12,5,0
2025-02-19 02:50:02,31,12,5,0
2025-02-19 02:55:05,31,12,5,0
2025-02-19 03:00:08,31,12,5,0
2025-02-19 03:05:11,31,12,4,0
2025-02-19 03:10:14,31,12,4,0
2025-02-19 03:15:17,31,12,4,0
2025-02-19 03:20:20,31,12,4,0
2025-02-19 03:25:23,31,12,5,0
2025-02-19 03:30:26,31,12,5,0
2025-02-19 03:35:28,31,12,5,0
2025-02-19 03:40:32,31,12,5,0
2025-02-19 03:45:34,31,12,5,0
2025-02-19 03:50:37,31,12,5,0
2025-02-19 03:55:40,31,12,5,0
2025-02-19 04:00:43,31,12,5,0
2025-02-19 04:05:46,31,12,5,0
2025-02-19 04:10:49,31,12,5,0
2025-02-19 04:15:52,31,12,5,0
2025-02-19 04:20:54,31,12,5,0
2025-02-19 04:25:57,31,12,5,0
2025-02-19 04:31:00,31,12,5,0
2025-02-19 04:36:03,31,12,5,0
2025-02-19 04:41:06,31,12,5,0
2025-02-19 04:46:09,31,12,5,0
2025-02-19 04:51:11,31,12,5,0
2025-02-19 04:56:15,31,12,5,0
2025-02-19 05:01:18,31,12,5,0
2025-02-19 05:06:21,31,12,5,0
2025-02-19 05:11:23,31,12,5,0
2025-02-19 05:16:26,31,12,5,0
2025-02-19 05:21:29,31,12,5,0
2025-02-19 05:26:32,31,12,5,0
2025-02-19 05:31:35,32,12,5,0
2025-02-19 05:36:38,32,12,5,0
2025-02-19 05:41:40,32,12,5,0
2025-02-19 05:46:44,32,12,5,0
2025-02-19 05:51:47,32,12,5,0
2025-02-19 06:02:52,32,13,5,0
2025-02-19 06:07:56,33,13,5,0
2025-02-19 06:12:58,33,13,5,0
2025-02-19 06:18:01,33,13,5,0
2025-02-19 06:23:04,33,13,5,0
2025-02-19 06:28:06,34,13,5,0
2025-02-19 06:33:10,34,14,6,0
2025-02-19 06:38:13,35,14,6,0
2025-02-19 06:43:15,35,14,6,0
2025-02-19 06:48:18,36,14,7,0
2025-02-19 06:53:21,37,15,7,0
2025-02-19 06:58:24,37,15,8,0
2025-02-19 07:03:27,38,16,9,0
2025-02-19 07:08:30,39,17,10,0
2025-02-19 07:13:32,41,19,12,0
2025-02-19 07:18:35,42,21,14,0
2025-02-19 07:23:38,43,23,16,0
2025-02-19 07:28:40,44,24,17,0
2025-02-19 07:33:43,47,27,21,0
2025-02-19 07:38:47,49,29,23,0
2025-02-19 07:43:49,50,30,25,0
2025-02-19 07:48:52,52,31,27,0
2025-02-19 07:53:55,54,34,30,0
2025-02-19 07:58:58,56,36,35,1
2025-02-19 08:04:01,59,38,37,1
2025-02-19 08:09:04,63,42,43,1
2025-02-19 08:14:06,66,45,45,1
2025-02-19 08:19:09,68,49,48,2
2025-02-19 08:24:12,70,52,51,2
2025-02-19 08:29:16,75,59,58,3
2025-02-19 08:34:18,77,64,61,3
2025-02-19 08:39:21,80,66,65,4
2025-02-19 08:44:24,82,70,68,4
2025-02-19 08:49:26,85,77,74,4
2025-02-19 08:54:30,87,79,77,5
2025-02-19 08:59:33,89,81,80,5
2025-02-19 09:04:35,91,82,82,5
2025-02-19 09:09:38,94,87,86,6
2025-02-19 09:14:41,94,89,87,6
2025-02-19 09:19:44,95,89,88,6
2025-02-19 09:24:47,96,90,89,6
2025-02-19 09:29:50,97,91,91,7
2025-02-19 09:34:52,100,92,92,7
2025-02-19 09:39:55,100,92,93,8
2025-02-19 09:44:58,100,94,94,8
2025-02-19 09:50:01,100,96,94,10
2025-02-19 09:55:04,100,97,95,11
2025-02-19 10:00:06,100,97,96,12
2025-02-19 10:05:09,100,100,97,15
2025-02-19 10:10:12,100,100,97,16
2025-02-19 10:15:16,100,100,97,18
2025-02-19 10:20:18,100,100,100,19
2025-02-19 10:25:21,100,100,100,20
